纯生，【弟2期】,2020-03-28 20:19:29,"['游戏', '网络游戏', '网络游戏', '游戏视频', '新人', '娱乐', '直播录像']",,"['打的和敦克尔克大撤退一样（我会找时间剪一下的啦）', '纯生第2季 {第2期}', '纯生。【滴3期】', '纯生 【弟4期】 （大结局）', '《Noobs》90分钟NAXX farm-孤刃视角', '【糖豆人】无法届到的终点~A酱的一生之敌', '《A D C》', '【熟肉第四季】如果生活就像AmongUs一样【CC双语字幕】If Everything Was Like Among Us 4', '还是那个几个可怜的僵尸。[终于学会了绿幕,在结尾】', '厄加特最新版本出装.不能说是最强的！但是，是最有用的！', '当（叙利亚少女）发动双马尾攻击', '坦克世界圣诞节官方强行修改内容，不要再被当猴耍了', 'C皇秒学R血怒1V2 9分钟掏出三项之力 观众：这把稳了！', '（剪辑大改的《新手上路》1）', '你们已经被（叙利亚少女）包围', '对面五人住在下路？守约：这一个个接着送多不好意思！【王者荣耀】', '怀旧服NAXX   法师单刷，冰冻符文 3个区', '原神策划和玩家', '“武  器  之  亡”', '【屎O说】没有团本的网游，当然是缺少灵魂哒！']",100000285,22,15,2,1,4,0,5,"['棒(๑•̀ㅂ•́)و✧[热词系列_高产]', 'av100000285']"
【盘点】那些颜值过于逆天的反派/三观呢？Σ(っ °Д °;)っ【第3期】,2020-03-28 17:47:36,"['李栋旭', '影视', '影视剪辑', '他人是地狱', '徐文祖', '经典', 'HP', '反派', '盘点排行', '绿娃']","一些演值逆天的反派角色，都是让人印象深刻，塑造生动的角色~
特别提示：虚构人物，请勿当真","['【他人即地狱】刀尖舔蜜(李栋旭x任时完)', '【他人即地狱】“亲爱的，你今天很生气啊”| 病娇医生强制爱 | 舒爽踩点【李栋旭×任时完】', '【他人即地狱丨李栋旭×任时完】杀手×斯德哥尔摩情人【病娇两部曲】', '【李栋旭】涨粉的千层套路', '【李栋旭｜徐文祖】亲爱的 你已经身在地狱了', '【夜行书生】【李洙赫】【高能踩点】当病娇拥有了神仙颜值和低音炮还有什么理由拒绝他？！', '【牢底坐穿组】刀尖起舞的西装暴徒/斯文败类Alpha混剪/结尾超燃枪战', '【他人即地狱】“这个世界上，有太多的我了” | 剧情向踩点【李栋旭×任时完】', '【李栋旭撩妹歪头杀】哥哥这个歪头杀和眨眼好撩啊，你是吃可爱多长大的嘛，仔细看哥哥超多小表情动作，深邃的眼睛性感的嘴唇，美颜暴击！！', '【欧美男神混剪】病娇|反派|颜值 血腥的爱 使我疯狂 暗黑向', '【HP/高颜值/微踩点】“不要心动挑战×There for you♥♡★～”（无字幕版）', '【欧美男神混剪】颜值暴击，盛世美颜', '【朱一龙&李栋旭】【小丑居&徐文祖】谁是谁的猎物？', '【盘点】不怕反派坏，就怕反派帅，变态杀人狂/病娇/斯文败类/多重人格（观看时请携带好三观）', '【李栋旭沐浴裸照】老李身材真的A爆了，好上头…', '四十岁活的比二十岁还帅，你栋哥不愧是你栋哥［李栋旭］', '【肖战】“飞过人间的无常，才懂爱才是宝藏。”', '【女性/混剪/一点色气】对不起，我下贱了', '【奇幻电影混剪】蒂姆伯顿的奇幻世界（又名：为什么乌鸦像写字台）', '【HP】斯教快乐歌-“我今天就要扣格兰芬多的分”']",100000290,33816,470,145,760,285,38,2468,"['我常常因为反派的五官而觉得主角不知好歹[doge]', '迟到的课代表又来了！                                                  1.《斯托克》2013     马修·古迪饰演查理          2.《黑暗阴影》2015    伊娃·格林饰演女巫安琪莉卡                                                          3.《哈利波特与密室》2002   克里斯蒂安·库尔森饰汤姆·里德尔                                          4.《他人即地狱》2019   李栋旭饰徐文祖', '封面老李极度好评！！！[喜欢]', '封面！！李栋旭！！', 'up他人即地狱年份错了[doge]']"
Sang-'s Couple of B-CUT scenes,2020-03-28 17:35:13,"['瑜伽', '健身', '时尚', '健身', '瘦身塑形', '性感', '美女', '瘦身', '日常', '运动', 'YOGA']","Yt
喜欢就点点关注吧~????","['《夺冠》电影独家热播中！', '“地狱级别”的全身拉伸，安利', '懒女孩睡前10分钟，拉出“斩男腿”！', '这次真的有了', '做下身运动前，必修的3分钟热身！', '程潇早年，在韩国女团的视频，不得不说真漂亮', ""Sang-A's stretching routine #20"", '韩国瑜伽美女Sang-A freestyle日常【26】', ""Sang-A's stretching routine (BoardwalkBumps3 ) [4320p]"", '【Beauty】', 'Korean Yoga', '【唯美】Rusya Krutas 那个超软的女孩', ""Sang-A 's Stretch with Actress Soyeon Kang"", '当你练成倒立俄挺后，就感觉人生像开挂了。只是想给自己来点回忆。记录下点点滴滴。加油！', '法令纹深？鼻基底塌？一招帮你快速改善', ""Sang-A's THREE favorite STANDING YOGA POSES"", 'Sang-A Freestyle yoga flow', 'Korean Yoga', '睡前轻松开肩美背，实测胜过空姐开肩法！能做到第3个的动作请举手', '男朋友视角就是这么美', '瑜伽女神sang-A yonini动作展示77']",100000295,7114,11,6,293,10,8,145,"['各位不会和我一样都是瑜伽爱好者吧', '都是老瑜伽爱好者了', '完美', '第十秒，我好了[doge]', '进来学跳舞']"
《平安夜》吉他弹奏~喜欢这个圣诞前夕的日子,2020-03-28 19:31:08,"['木吉他', '演奏', '音乐', '演奏', '弹奏', '女生', '音乐']",,"['【吉他指弹】愿樱 绝对领域之上的愿望樱花', '一首让你心里变暖暖的吉他曲《暖冬》', '【这是人想出来的指法？】Desperado - Lucas Imbiriba (Acoustic Guitar) - Canción del Mariachi', '【指弹】枫叶城（完整版）什么时候成为一个成熟的音乐区up猪呢', '《一直很安静》最适合深夜弹奏的片段', '《荒野魂斗罗》吉他弹奏 - 教学', '音乐中所有的七和弦由来！太重要了这个！', '【雨中华尔兹丨练琴】睡觉之前来一段，大家晚安', 'Canon in D -卡农-吉他指弹（带谱）', '【人人玩指弹系列】星河中是你《所念皆星河》-房东的猫', '库普兰《神秘的路障》| Marco Tamayo', '【每年圣诞节都是吉他手们大显身手的时候】 Joe Robinson - Jingle Bells', '超强【吉他指弹】| 全程高能 木吉他翻弹日本指弹吉他油管大神 Okapi《The Sign》', '神还原！吉他版植物大战僵尸通关BGM Zombies On Your Lawn', '别有韵味！弗拉门戈版《Lemon》米津玄師~吉普赛吉他手Lucas', 'We Will Rock You', '【大合集】民谣吉他考级曲目', '《D调卡农》Canon In D | Jin-Sung Lee', '阿尔比诺尼–贾佐拖 G小调柔板', '用十几种乐器弹小鸟伏特加？各种神奇乐器猜猜有什么？']",100000312,34,0,0,2,0,0,3
望远镜测试（2）,2020-03-28 19:30:05,"['生活', '日常', '望远镜']",400米屋顶和2000米河对岸测试，没有专用望远镜手机夹，纯手拿手机拍摄，所以不稳定，给大家做个参考。,"['用双筒望远镜来观星', '小姐姐掏出望远镜的那一刻就已经是王者了', '宝视德10倍望远镜动态效果展示！', '[瑞子]我再也不会买这些沙雕游戏手机了！', '95式 3304厂 军用望远镜开箱  民用级vs军用级 看细节开箱就知道了', '【自制】博冠保罗二代 10×50 望远镜 个人快速上手体验', '用望远镜能在北京北动车所看见什么？', '【通用手机夹使用说明】by神鹰光学® 版权所有', '给你一个50million mile的望远镜，你能看到什么？', '果然又掉坑里了，拼多多购买的品牌观鸟镜，到手却是个山寨货，还是个坏的', '莫迪刚宣布封锁全国，印度民众连夜抢购', '滴哥又买了个单筒望远镜，看他这次买的效果如何', '测评贝戈士望远镜，能清楚看见江对岸的湖北', '300元望远镜加手机拍月球', '森林人20X80小哨所加固版双筒望远镜接苹果XR手机拍摄的镜后成像视频', '用了6年智能手机才知道，手机里还隐藏有“望远镜”功能，不管多远都能看清楚', '你从未见过的剥鸡蛋神器~首先这形状就TM离谱！@油兔不二字幕组', '如何自拍电影感短片（值得收藏）', '俄罗斯钻石开采-世界上最大的钻石矿井', 'SWAROVSKI施华洛世奇BTX 95双目单筒观鸟镜效果视频评测']",100000315,250,0,1,0,0,0,3,['av100000315']
赌怪可达鸭！ 红11 4400e 开服一周之后那个红神又走进了修炼场,2020-03-28 18:31:33,"['DNF', '游戏', '网络游戏', '网络游戏', '地下城与勇士', '红眼']",由于100级实战没有打桩 所以吃了cd药打双大吸 实战是可以复刻的,"['【DNF神经病配音】春节礼包', '【DNF】魔界人的复仇', '5000e！！ 当一个红神在修炼场摇出了六点 人们会称他为——赌怪', '红十一4000亿！当开服一周便齐了幸运三角的漫游走进了修炼场……', '刺激！被大姐姐鞭打是一种怎样的体验？', '国服第一红眼我只认ceo，打桩1.2兆亿，酸酸宝宝有理由不发工资了', '版本的尾巴！迎接红神三绝！红11帝血弑天携7400奶萝二拖普雷', '100级版本三绝双至尊红眼打桩', '一首歌的时间带你看深渊闪光（以及来自队友的口吐芬芳）', 'DNF：当你放弃超界五去铭刻神话时', '玩个瞎子也挺好', '【DNF】红11毕业红眼打桩800e（极限打桩技巧）', '红眼现版本20秒极限打桩手法', '手搓成为最强套！！', '收集箱的最后一天，不完美红11.1红眼，900E达成（双大吸+双狂斩）', '红11红眼20s打桩5360e', 'DNF？二段跳？红眼？十倍快乐？你完蛋了！', '红11红眼 二拖奥合之眼困难模式', '手搓红眼携7100奶妈二拖洞察之眼', '2+3+3+1红11红眼测试提升还是很大的，有了2+3直接继承即可']",100000325,123,1,8,2,6,0,5,"['666', '给凤年打个call', '答应我不要拿后半生玩游戏好么', '古德古德', '凤年哥还是强的呀']"
奇速英语助你踏上轻松学习之路,2020-03-28 19:45:16,"['英语学习', '英语', '生活', '日常', '学习']",,"['最快背单词法，考前10天背完任何词汇【铁木君】', '【干货】五分钟教你两个超级超级高效背单词的方法！', '会四种语言是一种什么样的体验？', '进收藏夹吃灰！2020年，为什么我们还需要英语？', '中考英语总复习（最全最完整）', '人生最自卑的三年，从结巴到演讲冠军，面对嘲笑和失败，我一路死磕到底', '外国博主：这样的中国需要你们的救赎吗？', '清华“刘昊然”or“周杰伦”？21世纪杯冠军！！', '【拒绝熬夜】让你早睡的10个方法，总有一个适合你！建议收藏~', '170+集 牛津在线英语课程 Oxford online English 【英文cc字幕】', '和外国美女视频聊天 全程给我笑掉牙。。。', '所有英语从句, 一个视频合集搞定(看完就懂)!', '留美八年假装不会说英语上网课，开口后外教惊呆了。。。', '韩国高中生每天做什么？｜艺高生的24小时｜声乐和舞蹈练习｜日常饮食｜DOJIN图真', '你 想 当 网 红 吗？', '奥巴马上海复旦演讲', '<日常怼粉丝专场>:系统说明低价网红甲醛检测仪无用论', '换座位时你们喜欢坐哪里？', '狗血！摩洛哥小男生和200多斤的美国未婚妻！！', '【100课】英语日常口语对话 | 开口说地道英语（完整版）']",100000327,4,0,1,0,0,0,0,['av100000327']
老画家 | 宫锁沉香 | 你刻于碑石 我生于孤寂,2020-03-28 19:00:38,"['影视剪辑', '影视', '影视剪辑', '古装']","没有剧情   是be

素材来自宫锁沉香

两年多不用 爱剪辑变流氓了 水印太丑还去不掉...","['《夺冠》电影独家热播中！', '李栋旭X李洙赫 | 如惊鸿初遇 | 老画家', '【磊白】杨平/岩枭X顾南衣 | 老画家｜我恨我只有黑白，画不出鲜活的你', '【BGM】宫锁沉香', '刘诗诗 · 胡歌 · 老画家', '【水月洞天】cp群像｜老画家｜大型悼亡现场', '【瞳耀衍生】为遇见你  破谅/瞳耀/然帅', '【拉古斯兄弟组】（07GHOST/神幻拍档）老画家', '电影《宫锁沉香》：蝴蝶飞走了，明年还会再来。', '【梅香如故｜少年佳偶终落寞｜陈晓 · 李沁｜胤祥 · 寒香见】', '【经典古装】让我看看........原来是你！', '【老画家联盟】这个能让你笑一年', '【伞少女梦谈】思弈篇  这是个让我看一次哭一次的故事(*꒦ິ⌓꒦ີ)   BGM：《花念》（伍六七里面的）', '感谢捧场。赵/丽/颖眼福段子_', '桂 | 无意义日常 | 这一路上走走停停', '【赵丽颖】【宫锁沉香】【蜀山战纪】', '【美女与野兽】2014    时光里开出永不凋谢的玫瑰', '中国好歌曲第一季 《法国老画家》- 汤小康 纯享版+完整版', '【华农兄弟】B 站 等 级 现 状', '宫锁沉香，陈晓将计划告知赵丽颖，结果分分钟遭背叛，真是缺心眼_超清', '周冬雨和陈晓的这段【吻戏】太可爱了吧~']",100000331,43,0,0,0,0,0,2
WNBA预定状元－三双王塞布丽娜约内斯库,2020-03-28 19:01:29,"['篮球', '体育', '生活', '运动', '塞布丽娜约内斯库', 'NCAA', 'WNBA']",https://m.weibo.cn/6499653743/4484286591459802,"['女版哈登！NCAA女将Kelsey-Plum当选WNBA状元', '篮坛巾帼盘点：史上最佳后卫 Sue Bird （高清生肉）', 'WNBA 2018 Playoff Final决赛：西雅图vs华盛顿(ESPN)', '萨布丽娜：WNBA新科状元，球没她打的好，鞋子还没她的吊！', '【JRs字幕】WNBA第一美女球员艾琳娜教你双手控球！', '【WNBA】NBA看腻了看看WNBA', 'basketball is my girlfriend', '曼巴传人Sabrina Ionescu当选WNBA状元', 'WNBA 2020新科状元Sabrina Ionescu', '2020年WNBA选秀回顾：三双女王伊内斯库当选状元', '女篮 13佳扣篮  吓到腿软 这水平已经很高了', '2020年WNBA状元？俄勒冈女王：Sabrina Ionescu', '女哈登首秀！WNBA女状元凯尔西季前赛19分集锦', '【赛事合集】6月30-7月10日2019WNBA常规赛4场比赛', 'WNBA 2020新科榜眼Satou Sabally', '逐梦WNBA的中国女篮国手--韩旭 中国女篮轻松备战纽约自由人，韩旭迎来WNBA首秀', 'WNBA现役历史得分王 陶乐西2018年季后赛精彩剪辑', '科比传授坎迪斯帕克进攻动作，wnba球员什么水平？', '女篮核心邵婷，在WNBA山猫的高光时刻', '这才叫解说！美国解说炸毛时刻 精彩集锦']",100000333,245,1,3,3,1,0,7,"['感谢up', '所以她现在还在ncaa吗 啥时候选秀', '有twin brother好有意思']"
3d的王者,2020-03-28 18:54:14,"['游戏', '手机游戏', '手机游戏', '游戏视频', '新人', '娱乐', '3D', '王者']","3点
...","['展翅翱翔的云中君，为何飞不起来了？', '看～李信！', '崽子太皮，到底是谁的问题？', '【王者五杀Top5】澜：1打5的澜！蔡文姬能不爱？！', '鲨鱼恶霸之刘邦瑶澜组合', '光遇sky：是谁点的数墓土螃蟹？！数了几个小时！！', '「王者荣耀」澜·《目标》CG完整版｜…我买了！', '【光遇-梦想季】国风曲《烟袋斜街》新乐器琵琶演奏！', '【王者荣耀】新英雄澜CG动画完整版', '素  质  男  瑶', '很不容易的运气4杀', '天外飞熊', '《王者荣耀》蔡文姬为澜朋友的复仇之战！', '【第五联动珍宝】一早上13金皮', '滴~来自周深的亲自邀约！约好了12月17日要来游戏里听歌噢~【新笑傲江湖】', '剑魔4杀*⸜( •ᴗ• )⸝*', '撒  尿  牛  婉', '【国服第一孽蜥】这三分钟足以让你说卧槽', '【王者荣耀】澜鲨之猎刃！新英雄好帅！鲨人潜行于黑暗，有利于攻敌！水，是我擅长的领域！', '【偶像梦幻祭2】日服五星总览（持续更新）']",100000335,11,0,0,0,1,0,2
《王者荣耀》单排40星 1分钟三杀 三角形打野玄策,2020-03-28 20:24:16,"['百里玄策', '王者荣耀', '游戏', '电子竞技', '电子竞技', '游戏视频', '单排', '打野']",第二期发出来啦 喜欢的小伙伴可以三连关注一下吗 么么哒,"['【看完掌握所有打野英雄！不上王者你砍我！】还在迷信三角形打野？我看你头怕是真的铁——国服最强系列-韩信（寂然）实战篇', '你真的会打野吗？3分钟带你了解打野这个位置！', '王者荣耀：玩打野总是无力？如何才能成为野王，5分钟掌握', '沉迷大仙月下流丽，露娜三角形打野', '三明第一玄策教你怎么出装和搭配铭文，学会之后可在巅峰赛上执团搓锐，肆食鬼魅', '《王者荣耀》娜可露露三角形打野', 'B站最详细玄策教学！攻速阈值细节思路意识全部掌握，让你成为真正的野王！', '【4分钟看完】单排71星mvp 百星榜一打野玄策2分钟爆炸完美开局教学 公式思维决定走向细节决定成败', '[王者荣耀]王者40星，打野玄策2020.02.26', '新赛季不会玄策还玩什么打野？', '百里玄策教学，百里玄策二技能一细节99%的人都没有发现！', '最强打野玄策教学', '【真实】野  王  的  心  声', '王者荣耀：云中君最强干货技巧，无死角carry指南！', '王者荣耀大仙，差点反向0-10，大仙教科书般的打野玄策！', '刺客克制链：别再害怕选打野位，看完这个你就知道怎么选人了！', '【王者荣耀山野】是怎样的开局让百里玄策在巅峰赛3分20秒就天下无双？', '三角形打法，单人快速上分，8分钟轻松一万经济，1V5把把五杀的玩法', '【打野思路教学】6分钟教你如何打野。', '国服第一百里玄策，传说中别人家的玄策在这里！']",100000343,224,1,9,3,12,2,11,"['up铭文是啥啊', '火了就是老粉了', '[初音未来_端碗]', '整个三角形中单，勺形打野，干脆全吵了', '声音挺好听的呀[热词系列_妙啊]']"
Ironman胖哥的游戏日常-云顶之弈-星之守护者篇2.0,2020-03-28 18:36:08,"['云顶之弈', '桌游棋牌', '英雄联盟', '游戏', '桌游棋牌', '电子竞技']",星之守护2.0篇，如果再来一只辛德拉，结局是否会不一样？,"['官方：我邀请你体验，你又给我整活看？                     内部测试探索BUG', '星之守护者登录界面', 'Ironman胖哥的游戏日常-云顶之弈-星之守护者篇3.0', '【云顶之弈】你好S3 朴实无华，6星守4法', '星之守护者宣传片完整版- LOL英雄联盟', '【英雄联盟/云顶之弈】年度最燃云顶对局！五三星吃鸡！这是我的星之守护者！', '【云顶之弈】S3星之守护者女团4法25连胜吃鸡', '英雄联盟《LOL》星之守护者2CG', '英雄联盟云顶之弈星之守护者最强女团成功吃鸡', '云顶之弈S3 男人就应该玩星之守护者', '龙 王 加 入 女 团 了 ？？？', '【云顶S3阵容】6星守＋4法师 运营到位稳定吃鸡！', '神超：不好意思 22连胜 满血吃鸡 我没开挂 我嘴也没开光！', '云顶之弈梵天：星之守护者凤女吹吹乐', '老王云顶满地找球找了14颗球？星之守护者真香~', '外服自制皮肤 魔法少女辛德拉', '云顶之弈  星之守护者 提莫', '【云顶大学】10.14干就完事了，新6剑赌霞冲冲冲！', '【云顶 S3】星之守护者阵容吃鸡教学视频', '【英雄联盟】【云顶之弈】女团参上 星之守护者法师=吃鸡']",100000355,40,0,0,0,0,0,0
平衡板,2020-03-28 18:53:31,"['原创歌曲', '音乐', '原创音乐', '音乐', '原创曲']",有人在怪生活太平凡，你在那头羡慕了平凡！平衡板的两边，有多美好，就有多凄惨！—平衡板,"['【花少北/原创曲】花海少年', '【对对组原创曲】月下美人/ゲッカビジン【白雪巴/路易斯·嘉米/文美】', '我为你洗尽心口的尘和霜，跋山涉水只为到你身旁!', '暗 潮 汹 涌，LASER四子你争我夺，开启西幻大陆权谋冒险！', '【白音雪原创曲发布试听】『フェーデ』トレーラー【sinkirow】【Re_AcT_リアクト】', '青草鰱鱅', '【原创音乐】 也就是说', '【李常超】 长安姑娘', '【原创音乐】天空是什么颜色的 by Yuqi Liang', '【原创曲】L♡Fanfare【▽▲TRiNITY▲▽】', '未定事件簿-夏彥生賀曲《Lo siento》', '【原创曲】アドリブ\u3000～君が作った世界へ～', '【原创】懂·I', '【今时古梦x伦桑】天意如斯-信手测算国运福祸在身', '【流沙sober】游侠说《一梦江湖》原创同人曲！', '【兵烽征途】霹靂兵烽決第二片頭曲  ◎作曲/編曲：黃建秦 ◎作詞：太平 ◎演唱：李哲', '《澳貌岸然》', '【跳蝻 & 石川由依】二輪の花 【战双帕弥什 日服OP】', '嘘', '【花少北/原创曲】繁花宇宙']",100000357,18,0,0,1,0,0,4
抗日谍中谍通关录像,2020-04-01 00:20:25,"['RPG', '小游戏', '独立游戏', '单机游戏', '游戏', '单机游戏']","正版地址：http://flash.qianlong.com 【已失效】
推荐地址：http://www.17yy.com/f/13157.html","['密室逃脱系列通关录像丨深红色房间丨碧绿色房间丨天蓝色房间丨', '策略游戏【僵尸恐怖之夜】全流程', '追钗奇缘全路线通关录像', '最 强 亨 利', 'STANLEY博士的家Ⅰ·Ⅱ通关录像', '原始人生火通关录像【附失败花絮】', '双刃英雄通关录像丨Double Edge丨', '闪客快打6-毒刺计划通关录像', '机体风云之七日危机通关录像', '维尼连连看通关录像', '逃出洗手间通关录像丨TRAPPED丨', '谈判代表通关录像丨NEGOTIATOR丨', '武林外传之同福奇缘完美结局通关录像', '逃学威龙系列通关录像丨Riddle School丨', '这 才 叫 负 魔！', '暗影王国通关录像丨Shadowreign丨', '谈判代表第一关丨NEGOTIATOR丨', '儿时的抗日神游戏', '萨巴托重返丨帝国时代2战役丨Age of Empires Ⅱ丨', '一周目通关录像丨混乱之王2：使者的竞技场丨Champions Of Chaos 2丨']",100000360,129,0,1,5,4,1,10,['小时候在新浪网玩过[抠鼻]，老游戏了']
老妈做小笼包，家常做法，猪肉大葱馅，肉嫩多汁，咬一口满口留油,2020-03-28 20:14:19,"['厨艺', '美食', '美食', '美食制作', '包子', '生活', '小笼包', '肉包子']",老妈做小笼包，家常做法，猪肉大葱馅，肉嫩多汁，咬一口满口留油,"['想吃小笼包别出去买，教你这样做更营养，鲜嫩多汁，又香又好吃', '饭店不外传的调馅方法，没有太多复杂的调料，看到就是赚到！', '【小高姐】灌汤包 皮薄汤多 馅料美 面食中的王者归来', '老妈用剩米饭做锅巴，做法简单，香酥可口嘎嘣脆，吃出儿时的味道', '饺子家家都会包，但好不好吃关键就在调馅上，还是白案老师傅专业', '调肉馅，最忌直接放盐和料酒，教你小秘诀，鲜嫩多汁，不腥也不柴', '流出来了，好吃到舔锅底的【生煎包】，不愧是上海的牌面美食', '胃有点不舒服，老妈做了葱花油酥饼，小米粥，吃点小咸菜，真开胃', '小笼包不用出去吃，教您在家做更营养，皮薄馅大，鲜嫩多汁又好吃', '老妈教你炸麻叶，一斤面，一个鸡蛋，咬一口嘎嘣脆，小时候的味道', '炸酱面味道香不香，关键看这个炸酱，老师傅教你做酱肉香菇炸酱面', '山西老妈教你做馅饼，和面很关键，皮薄馅大，做法简单，好吃不贵', '店里卖88一只的大汤包，在家做会便宜多少呢？会不会更好吃呢？', '一口爆汁的小笼包，这样做就对了！', '山西老妈教你包饺子，怎么拌馅，煮饺子不破皮，都是经验', '提褶包教学', '老妈做小酥肉，晋南八大碗之一，农村宴席必备之菜，入口香酥滑嫩', '老妈回来了，做了炸酱面，老爸说不错，连吃2碗，山西人就爱吃面', '【小高姐】软嫩滑口 用科学的方法蒸出完美的鸡蛋羹', '山西老妈做疙瘩拌汤，颗粒均匀，好喝又养胃，味道鲜美，口感劲道']",100000361,25299,144,70,731,292,131,1289,"['妈妈讲解的好认真[点赞][点赞][点赞]', '妙不可言', '啥叫上汽', '还以为是 翔翔大作战 哈哈', '阿姨以前是老师吗?']"
第二天毫无长进,2020-03-28 18:55:57,"['C4D', '技术宅', '生活', '搞笑']","看着有点恶心
下午看看打会游戏录个像？",['c4d 学了2个小时 还蛮好玩的 这个'],100000362,11,0,1,0,2,0,1,['我的c4d教程一直在收藏夹落灰']
郭老师浑身发臭，在线寻找兽医。,2020-03-28 18:57:17,"['生活', '日常', '迷人的郭老师', '郭老师', '快手']","快手
郭老师浑身发臭，在线寻找兽医。","['郭老师亲述前男友的真实身份，听到最后令世人唏嘘。', '郭老师告诉你什么是人心！', '郭老师连麦药水哥，全程尖叫，是什么让郭子如此疯狂！？', '怎么样才能邀请到郭老师去你家玩？', '安琪拉郭连麦奇才，笑死我了awsl啊啊啊啊啊啊', '郭老猪烫发记', '【郭老师/李泰容/Jennie】【剧情向/病娇】变态的爱', '骗子用我照片网恋赚了几百万，还送我上央视！', '2726老公成会了，郭老师在线飙泪！如果爱，请深爱；不爱请抠眼珠子！', '用舌尖的方式打开郭老师', '震 惊 ！ 郭 老 师 自 爆 做 过 20 次 人 流', '达令不在家郭老师深夜唱情歌～一首说谎带给大家', '郭老师pk被叫野猪', '激 郭 雨', '郭老师pk输了被罚，和达令换装一起摇头', '郭子驯夫合集', '12.9晚郭老师录播 pk被凶 气的哭哭', '密集恐惧症当场去世', '郭老师12.11连麦小李朝 谈北京租房', '郭子上热搜之后，激动发言']",100000363,96,0,1,1,0,0,5,['会不会是不洗澡[微笑]']
2019-10-27韩国模特千世拉，刘智惠_CJ,2020-03-28 18:57:21,"['秀场', '汽车', '韩国', '生活', '日常', '女神', '性感', '时尚', '诱惑', '小姐姐', '模特', '车模', '车展']",youtube,"['中奖一台400W的法拉利是种什么体验？', '2020东京车展GORDON TRIKE', '我kao赵露思也太美了吧，可盐可甜赵露思', '韩国美女啦啦队长！太美了吧', '韩国模特-李恩恩', '【不歪头系列】韩国车模  Cheon Sera （千世拉） 2019', '性感车模精选31', '4K 韩国车模31', '2019首尔汽车展赛车模特闵彩允金多温', '日本cosplay', '2016韩国车展模特刘智慧', '韩国女主播亲自上阵，几个小招式让你痩一圈！', '名古屋车展2020 [日本盐田] 4K NAGOYA AUTO TREND 2020', '韩国车模——崔星河   BGM：我的眼泪为谁飞', '皮裤美女 2018摩托展', '4K超高清 竞赛模特 Seo yuna 徐允雅  2019 CJ超级赛锦标赛', 'TMS2019 SUBARU江藤菜摘 东京车展2019', '“你还记得星爷电影里绝世美人吗”', '东京海滨防灾公园cosplay', '校服克拉克(CLOCK)徐英摇直拍#弘大巴士王', '国产车模0089']",100000372,302,0,0,15,0,0,2
8：多项式节点删除函数,2020-03-28 20:37:59,"['知识', '野生技术协会', '河池学院计算机协会', '数据结构']",本视频主要讲解，如何用跳过节点的方式来实现在单链表内删除节点。,"['10：多项式辗转相除法函数ZZXCF()', '2：生成多项式链表', '1：生成简单的多项式链表', '5：多项式相加函数DXS_add()', '7：多项式整理函数zhengli()', '3：输出单链表所表所多项式的函数', '4：多项式复制函数DXS_Copy()', '6：多项式排序函数paixu()', '9：多项式乘法与减法函数', '细数Java面试中那些坑，面试有陷阱回答需谨慎', '#参数化设计软件-参数化核心操作GH数据结构讲解', 'sundry-2020.4.29-1-MATLAB学习杂碎(无字幕版本)', '【2021就业班】数据结构-树入门', '【2020Java版】数据结构与算法，鲁班学院教程', 'RPGmv-调试工具展示-（RPG Maker MV）', '花花酱 Min Heap - 刷题找工作 SP21', '大话数据结构（已完结）', '马士兵&左程云《数据结构与算法》37集详细教程，从入门到精通再到面试技巧。', '基于C++的数据结构与算法', '字符串类型的实现-大家来给他们打打分（建议：80-100分之间）']",100000378,25,0,1,0,0,0,2,['多项式辗转相除法项目的源码下载地址：\n\n请加入“河计协活动通知群”，并在本群的群文件夹“技术部-多项式辗转相除法-链表-具体代码文件”内，下载并解压此代码，此代码的项目文件需要使用“Dev-c++”来打开。\n\n通知群群号：931650213']
又双叒叕对上了,2020-03-28 18:51:03,"['生活', '日常', '洋葱', 'jk', 'quin', '对不上', '阿夸', 'vtb']",动森day21p到动森day22p之间（确信）,"['BML-VR2020全程免费直播！', '【Aqua✖Quin】不是洋葱是狗狗', '【quin】对不上的奇妙冒险【aqua】', '【熟肉/手书】邀请诺艾尔吃饭却反被撩的凑阿夸【湊あくあ】', '【Mr.Quin】秦先生的偶像宣言', '秦喵喵：我的眯眼有点严重欸【Quin】', '【hololive四期生】三个女人一台戏（整活2.0）', '【手书】不管说什么都要上钻石的湊阿库娅酱', '【熟肉】臭洋葱，不许凶阿夸！', '集合啦！Quin森友会宣传片', '【手书】秦国话', '秦天卡丁车', '【秦国动画】狗头人的节奏天国', '【Quin】只狼：影逝二度 XboxOneX版评测', '好 人 没 好 报', '吸点秦喵喵缓解下压力', '【熟肉片】“这个洋葱还蛮写实的”【湊あくあ】', '【Quin剩饭】缺大侠', '【Quin】怎么就是另一个人格了？我和阿夸有什么相同之处么', '【熟肉片】关于全世界都知道我是个洋葱这件事【湊あくあ】', '【多重套娃】给你看看什么才是真正的不协调']",100000385,2509,1,4,5,4,1,39,['对上了对上了']
